store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
Qingdao Belle shop,,"Qingdao City, 88 South Road, Qingdao Belle Square B1 layer G2-104 shops",,,,,China,,,,,,0
Qingdao Chengyang home good source shop,,"Qingdao City Chengyang District Zhengyang Road 136, the first floor",,,,,China,,,,,,0
Qingdao Golden Lion Plaza Shop (sale of muffins),,"Qingdao Laoshan District, Hong Kong East Road, No. 195, B Golden Lion Plaza, L2-39",,,,,China,,,,,,0
Qingdao Huangdao home good source shop,,Huangdao Economic Development Zone Yangtze River Road Jinggangshan Road home good source 1F,,,,,China,,,,,,0
Qingdao Huangdao Jiashi off,,"Qingdao City, Shandong Province, Huangdao Development Zone, the junction of the Yangtze River Road and Jinggangshan Road, 419 northeast of the first layer of T130 District",,,,,China,,,,,,0
Qingdao Li Cang Wanda,,"Qingdao, Shandong Licang District Jufeng Road 178 Wanda Plaza, a layer of 127 shops",,,,,China,,,,,,0
Qingdao Li Cang Wanda two stores (selling muffins),,"Qingdao City Licang District Jufeng Road 178, Wanda Plaza, 2nd Floor",,,,,China,,,,,,0
Qingdao Vientiane City (selling muffins),,"Shandong Province, Qingdao City, Shandong Province on the 6th Road, a Chinese city of Vientiane City, B211",,,,,China,,,,,,0
Qingdao Yanji Wanda (selling muffins),,"Qingdao Yanji Road 116, CBD Wanda Plaza, a pedestrian street on the 1st floor of 145",,,,,China,,,,,,0
Sanlin Jinyi Square,,"Shanghai Pudong New Area on the South Road 4467, Jin Yi Plaza, a layer of atrium",,,,,China,,,,,,0
Shanghai Chuan Sha East Coast Store (sale of muffins),,"Shanghai Chuansha Road 5558 Lane Building 2, Room 106",,,,,China,,,,,,0
Shanghai Hongjing shop (selling muffins),,"Shanghai Hongjing Road 288, 1st Floor",,,,,China,,,,,,0
Shanghai Huacheng shop (selling muffins),,"No. 01, Block A, Huacheng Building, 601 Zhang Yang Road, Pudong, Shanghai",,,,,China,,,,,,0
Shanghai Huangxing shop,,"No. 1618, Huangxing Road, Yangpu District, Shanghai, China",,,,,China,,,,,,0
Shanghai Jinqiao shop,,"Shanghai Pudong New Area, Zhang Yang Road 3611, Lane 3, B1, No. 37",,,,,China,,,,,,0
Shanghai Jinyu shop,,"No. 296, Fangbang Middle Road, Huangpu District, Shanghai",,,,,China,,,,,,0
Shanghai Land Plaza store,,Shanghai Nanjing East Road 409-459 Landmark Plaza B1,,,,,China,,,,,,0
Shanghai Nanxiang (selling muffins),,"No. 3, Jia Tong Road, Jiading District, Shanghai, China",,,,,China,,,,,,0
Shanghai People's Square shop,,Shanghai Metro Line 1 People's Square Station No. 1-108,,,,,China,,,,,,0
Shanghai Pujiang Town shop,,"Minhang District, Shanghai Chenhang Road 2688, OCT Commercial Center, a layer of 102 shops",,,,,China,,,,,,0
Shanghai Qibao Jiabao shop (selling muffins),,"Shanghai Qixin Road 3655, 1st Floor",,,,,China,,,,,,0
Shanghai Wulian shop,,Shanghai Zhang Yang North Road 801 Shanghai Wenfeng Square layer F1-101-1,,,,,China,,,,,,0
Shanghai Yuyuan shop,,"Shanghai Yuyuan Road, No. 112",,,,,China,,,,,,0
Shanghai Zhengda shop (selling muffins),,"Shanghai Pudong Lujiazui Road 168, 8F08B-09",,,,,China,,,,,,0
Shanghai Zhongsheng shop,,Shanghai City Road 5001 Zhong Sheng World Mall B1F02,,,,,China,,,,,,0
Shangyu Wanda (selling muffins),,"Shaoxing City, Zhejiang Province, Shangyu District, 399 North Road, Wanda Plaza, 4030 shops on the fourth floor",,,,,China,,,,,,0
Shaoxing Huijin (selling muffins),,"1st Floor, Huijin Life Art Plaza, 199 Jiefang North Road, Yuecheng District, Shaoxing City",,,,,China,,,,,,0
Shaoxing Keqiao Wanda shop,,"Zhejiang Province, Shaoxing Keqiao Jin Ke Road, Qian Tao Road Wanda Plaza, third floor",,,,,China,,,,,,0
Shaoxing Shimao shop (selling muffins),,"Shaoxing City, Zhejiang Province, the city of Victory Road, No. 360, No. 1 - A - 18 shops",,,,,China,,,,,,0
Shaoxing Yin Tai shop (selling muffins),,Shaoxing City Yueqiu District Jiefang South Road 777 Jin Di Yin Tiesheng negative on the first floor,,,,,China,,,,,,0
Shengzhou Lushan stores (selling muffins),,Zhejiang Province Shengzhou Lushan Road on the 6th Lushan Square 1 layer,,,,,China,,,,,,0
Shudu Wanda shop (selling muffins),,"Chengdu Pixian Pi tube town of Wang Road East Road 139, Shu million Wanda shopping malls 3, 3015",,,,,China,,,,,,0
Suining Vientiane (sale of muffins),,"Suining County, Jiangsu Province, Vientiane 1-112",,,,,China,,,,,,0
Suzhou Dragon shop (selling muffins),,"Suzhou High-tech Zone, No. 556 Yangtze River Road, Suzhou Hong Kong Dragon layer",,,,,China,,,,,,0
Suzhou Emerald Plaza (sale of muffins),,"3rd Floor, Emerald Plaza, 436 Changjiang Road, Suzhou High - tech Zone",,,,,China,,,,,,0
Suzhou Flower Center (selling muffins),,"Suzhou City Xiangcheng District Yangcheng Lake Road 964, the first floor of the flower shopping center",,,,,China,,,,,,0
Suzhou Jinji Lake Auchan shop,,"Suzhou Jinji Lake Road, No. 205 Auchan large commercial center within a layer of C102",,,,,China,,,,,,0
Suzhou Palace Lane (sale of muffins),,Suzhou City mysterious view of the eunuchs and the intersection of the intersection of the palace Lane,,,,,China,,,,,,0
Suzhou people Wanda (selling muffins),,"Zoom Here Find Nearby Get Directions Share with Friends Correct 3 Cafe 0 3188 Renmin Road, Suzhou, China",,,,,China,,,,,,0
Suzhou Shantang Street (selling muffins),,"Jiangsu Province, Suzhou City, Suzhou Huangtang Street, No. 190",,,,,China,,,,,,0
Suzhou Shilu new Su shop,,"Suzhou City Jinchang District Guangji South Road 219, the new base of the ground floor",,,,,China,,,,,,0
Suzhou Shuanghu Neighborhood Store (sale of muffins),,"Building 160, 1st Floor, Shuanghu Plaza, No. 18, Qihong Road, Industrial Park, Suzhou City, Jiangsu Province, China",,,,,China,,,,,,0
Suzhou Wujiang Wanbao Fortune Plaza shop,,"No.88, Zhongshan South Road, Wujiang District, Suzhou City, Jiangsu Province, China",,,,,China,,,,,,0
Suzhou Wujiang Wu Yue (sale of muffins),,"No.288, Kaiping Road, Songling Town, Wujiang District, Suzhou City, China",,,,,China,,,,,,0
Suzhou Wuzhong Dayun City store (selling muffins),,"Jiangsu Province, Wuzhong District, Zhongshan East Road 88 Jinxin Dayun City Building 2, 1st Floor",,,,,China,,,,,,0
Suzhou Xinghai Square shop,,"Suzhou City Industrial Park, No. 145 Xinghai Street, Xinghai Square South B1 layer A111 shops",,,,,China,,,,,,0
Taizhou Huangyan bookstore shop (selling muffins),,"Taizhou City, Zhejiang Province, Huang Yan District, No. 158, Huangquan Bookstore South Building, west of the first floor of the business room",,,,,China,,,,,,0
Taizhou in the store (selling muffins),,"Taizhou City, Zhejiang Province Luqiao District Taizhou Road and Bridge Ginza Street 500 in the Sheng Department Store B1A-17",,,,,China,,,,,,0
Taizhou Italian shop (selling muffins),,"No.88, Tianhe Road, Jiaojiang District, Taizhou City, China",,,,,China,,,,,,0
Taizhou opened Wanda shop (selling muffins),,"Taizhou City, Zhejiang Province Economic Development Zone Taizhou opened by Wanda Plaza indoor pedestrian street three 3006",,,,,China,,,,,,0
Wenling Yintai shop (selling muffins),,"Wenling City, Zhejiang Province, West Street, 728 Zhonghua Road, Yintai City, a layer of 020-a",,,,,China,,,,,,0
Wuhan AEON MALL Shop (sale of muffins),,"East and West Lake District Jinyin Lake Avenue on the 1st - Austrian Road West on the 2nd, AEON MALL shopping mall layer",,,,,China,,,,,,0
Wuhan Bailian Outlets (selling muffins),,Hubei Wuhan Huangpi District Panlong Avenue 51 Wuhan Bailian F1-134 room,,,,,China,,,,,,0
Wuhan Bayi shop (selling muffins),,"Wuchang District of Wuhan City Road, Luoxi Road, Luzhou in the middle of the parity shop 1F",,,,,China,,,,,,0
Wuhan Dongsha Wanda (sale of muffins),,"Wuchang District of Wuhan City in the North East Dongda Wanda 1F (North Road, next to the industry and trade home appliances)",,,,,China,,,,,,0
Wuhan Dunkou AEON (sale of muffins),,"Wuhan City, Hubei Province, Hong Kong Development Zone, 388 Jiangcheng Avenue AEON MALL 1-165",,,,,China,,,,,,0
Wuhan Guanggu world (selling muffins),,"No. 519, Guanshan Road, Donghu High-tech Zone, Wuhan, Hubei Province, China.",,,,,China,,,,,,0
Wuhan Hailin Square (sale of muffins),,"East and West Lake District, Wuhan City, Sanxiu Road and Dongwu Road intersection on the first floor of Hailin Square",,,,,China,,,,,,0
Wuhan Han Street Shopping Center (sale of muffins),,"Wuchang District, Wuhan City, Hubei Province in the North Road and the fair road at the junction of Han Street Wanda Plaza, 4th Floor, 4001 Shop",,,,,China,,,,,,0
Wuhan Hankou City Square (sale of muffins),,"Wuhan City Jiangan District Houhu Avenue City Plaza, a layer A1-31-33 shops",,,,,China,,,,,,0
Wuhan Kaide Wusheng shop (selling muffins),,"No. 238 Zhongshan Road, Qiaokou District, Wuhan City, Kaide Square, a negative layer of 16A shops",,,,,China,,,,,,0
Wuhan Ling Kau Lake Wanda shop (selling muffins),,"Jianghan District, Wuhan City, Tangjiadun Road on the 5th Lingtai Lake Wanda 3 layer",,,,,China,,,,,,0
Wuhan Moore City (selling muffins),,"Wuhan Jianghan Longyang Avenue on the 6th Wuhan Moer City C Building, first floor",,,,,China,,,,,,0
Wuhan New Jiali shop (selling muffins),,"Hankou Jianghan District, Wuhan City, Zhongshan Road 818, the new beauty fashion square layer",,,,,China,,,,,,0
Wuhan Okuyama Century City (sale of muffins),,"819 Heping Avenue, Qingshan District, Wuhan City, the first floor of the Okayama Century City Plaza",,,,,China,,,,,,0
Wuhan Optical Valley two stores (selling muffins),,"Wuhan City Guanggu World City Project Spain style Street E Building, a layer of 130",,,,,China,,,,,,0
Wuhan Optical Valley World City (sale of muffins),,"No.666, Luo Yu Road, Hongshan District, Wuhan City, Hubei Province Optical Valley World City Plaza B1F181-183",,,,,China,,,,,,0
Wuhan Star City store (selling muffins),,"Wuchang District of Wuhan City, 120 East Street, Fuxing Fitch City Star EL2-13 shops",,,,,China,,,,,,0
Wuhan Wanda shop (selling muffins),,Wuhan Dunkou Economic and Technological Development Zone Dongfeng Avenue Wanda Plaza 2F,,,,,China,,,,,,0
Wuhan Wushang Moore (selling muffins),,"Wuhan Square, Wuhan Square, Jianghan District, Wuhan City, Hubei Province, China 7F",,,,,China,,,,,,0
Wuhan Wuxiang Zhongyuan Square shop,,Wuhan City Qingshan District Peace Avenue Wushu Zhongyuan Square 1F-C1033,,,,,China,,,,,,0
Wuhan Xidian shop (selling muffins),,"Wuhan City Qiaokou District Jiefang Road 201, Zongguan Wal-Mart West",,,,,China,,,,,,0
Wuhan Xu Dong sales mao (sale of muffins),,"Wuhan City, 18 East Road, Wuhan, Hong Kong sales of a pile of 1108-09",,,,,China,,,,,,0
Wuhan Yijia shop (selling muffins),,"Wuhan City Qiaokou District Changyi Road, No. 1, a gathering of shopping malls on the 2nd floor",,,,,China,,,,,,0
Wuhan Zhongjia Village shop,,"2nd Floor, New World Department Store, 27 Parrot Avenue, Hanyang District, 18-19",,,,,China,,,,,,0
Wuhan Zhongnan Commercial City (selling muffins),,"Wuhan City, Hubei Province, South Road subway station C exports to the south of the commercial city of a negative layer",,,,,China,,,,,,0
Wujiao field Wanda cinema shop,,"Shanghai Guobin Road 36, Wanda Plaza, Block B, 3F (Wanda Cinema)",,,,,China,,,,,,0
Wujiao field Wanda shop,,Shanghai Yangpu District Administration Road No. 189 special force fashion square 1F-1,,,,,China,,,,,,0
Wuxi Baile shop (selling muffins),,"Wuxi City Huishan District Qianqiao Shing Road West Road 331, 100 times the commercial square 1043",,,,,China,,,,,,0
Wuxi broad store (selling muffins),,"Wuxi City, Binhu District, high-Lang Road and Lihu Avenue intersection on the north side of the modern 1930F District 1036-1037",,,,,China,,,,,,0
Wuxi Huishan Wanda shop (selling muffins),,"No.521, Wuyun Road, Huishan District, Wuxi City Huishan Wanda Plaza Commercial Plaza",,,,,China,,,,,,0
Wuxi IKEA (selling muffins),,"Wuxi Xishan Economic Development Zone No. 3, Unity Road, Convergence Shopping Center 2-13-09-R shops",,,,,China,,,,,,0
Wuxi People's Road Parkson (selling muffins),,"Wuxi City Chongan District People 's Road 127, Sanyang Parkson Plaza B1 layer of food",,,,,China,,,,,,0
Wuxi Qingyang Road (selling muffins),,"No.83, Qingyang Road, No.88, Maoye Department Store, Nanchang District, Wuxi City",,,,,China,,,,,,0
Wuxi South Street (selling muffins),,"No.240, Nan Chang Street, Wuxi City",,,,,China,,,,,,0
Xi'an Daming Palace (selling muffins),,"No.339 Taihua North Road, Weiyang District, Xi'an, Wanda Plaza, 3rd Floor, No. 3075",,,,,China,,,,,,0
Xi'an Han God (selling muffins),,"No.268, Fengcheng Eighth Road, Weiyang District, Xi'an",,,,,China,,,,,,0
Xi'an high-tech cloth lotus shop (selling muffins),,Xi'an High-tech Zone Tang Yan Road and Feng Hui South Road Crossroads Bu Bu Lotus Shopping Center,,,,,China,,,,,,0
Xi'an high-tech Yonghui (selling muffins),,"Xi'an, Shaanxi Province, Lianhu District, Tang Yan Road, Yonghui supermarket negative layer",,,,,China,,,,,,0
Xi'an Impression City (sale of muffins),,"No.23, Weiyuan Road, Weiyang District, Xi'an",,,,,China,,,,,,0
Xi'an Jiefang Wanda shop,,Zoom Here Find Free | Sign In Chinese shop | |,,,,,China,,,,,,0
Xi'an Li & Fung Plaza Shop (sale of muffins),,"Zoomlion International Shopping Plaza, No.6, Jinhua South Road, Beilin District, Xi'an",,,,,China,,,,,,0
Xi'an New World (selling muffins),,"No. 88, North Street, Lianhu District, Xi'an, New Century Shopping Mall B1, 109 shops",,,,,China,,,,,,0
Xi'an Outlets store (selling muffins),,"11 / F, Phoenix Avenue, Lintong District, Xi'an, Shaanxi Province, China.",,,,,China,,,,,,0
Xi'an Qujiang gold shop (selling muffins),,"Xi'an Qujiang New Qu Qujiang East Road 999, gold shopping malls B1 layer",,,,,China,,,,,,0
Xi'an Qujiang Longhu Xingyue Hui shop (selling muffins),,"Qujiang New District, No. 888, Ximenmen North Road, Qujiang Longhu Xingyue Hui store a layer of 014 shops",,,,,China,,,,,,0
Xi'an Qujiang Yintai (selling muffins),,Xi'an Qujiang New District Yannan Second Road on the north side of Yintai a negative layer,,,,,China,,,,,,0
Xi'an South Street (sale of muffins),,"Xi'an City, South Street, No. 52, South Building, a layer of commercial housing",,,,,China,,,,,,0
Xi'an sunshine heaven and earth shop,,"Xi'an High - tech Zone, Xi'an, Shaanxi Province, the Western Avenue and Dr. Road, the sun on the 1st floor of the sun on the 17th floor",,,,,China,,,,,,0
Xi'an Wanda store (selling muffins),,"Second Floor, Wanda Plaza, No.8 North Road, Yanta Road, Beilin District, Xi'an, Shaanxi Province",,,,,China,,,,,,0
Xi'an Xiaozhai Golden Eagle (selling muffins),,Zoom Here Find Nearby Get Directions Share with Friends,,,,,China,,,,,,0
Xi'an Xingzheng yuan (selling muffins),,Zoom Here Find Nearby Get Directions Share with Friendspective 1 Click to see other editions ZQCW-01,,,,,China,,,,,,0
Xiangshan Bo waves Pacific shop (selling muffins),,"Zhejiang Province, Xiangshan County, Ningbo Dandong Street Dafeng East Road and the giant eagle Road intersection Bo wave Pacific Plaza, 1st Floor, 007-1",,,,,China,,,,,,0
Xinzhuang Long dream store (selling muffins),,"Minhang District, Shanghai Minhang Road, No. 6088 Xinzhuang Kaide Dragon Dream Shopping Center B2, 25",,,,,China,,,,,,0
Xitang town (selling muffins),,"Jiashan County, Zhejiang Province to the west side of the city, the west side of the West Diversion Park Panyu Garden 12 Business 9, 206",,,,,China,,,,,,0
Xuzhou Golden Eagle (selling muffins),,"3rd Floor, Golden Eagle International Shopping Center, No.2 Zhongshan North Road, Xuzhou City",,,,,China,,,,,,0
Xuzhou Pengcheng shop (selling muffins),,"No.1, 1-13, 3rd Floor, Commercial Street, Pengcheng, No.1, Pengcheng Road, Gulou District, Xuzhou City",,,,,China,,,,,,0
Xuzhou Tongshan Wanda shop (selling muffins),,"Jiangsu Province, Xuzhou City, North Road, North Road, Wanda Plaza, 3rd Floor, 3016",,,,,China,,,,,,0
Xuzhou Yunlong Wanda,,"No. 38, Peace Avenue, Yunlong District, Xuzhou City, Wanda Plaza, 3rd Floor, 3018 shops",,,,,China,,,,,,0
Yangzhou Chinachem Shopping Center (selling muffins),,"Yangzhou City, Jiangsu Province, Hanjiang District Wenchang Road and the University of North Road, Chinatown Shopping Center, the first floor of Area C F121",,,,,China,,,,,,0
Yangzhou Jiangdu Runfa (selling muffins),,"Jiangsu Province, Yangzhou City Jiangdu District Wenchang East Road, No. 1316 Jiangdu Runfa 3F308",,,,,China,,,,,,0
Yangzhou Jinghua City shop (selling muffins),,"Room 1004 + 1608, Block 168, Jinghua City Road, Yangzhou City",,,,,China,,,,,,0
Yangzhou Kaide Jia letter shop (selling muffins),,"Yangzhou City, Yangtze River Road 101, Jiaxin Mao Plaza, 1st Floor, 02B",,,,,China,,,,,,0
Yangzhou Kaide Jia letter shop (selling muffins),,"Yangzhou City, Jiangsu Province, Yangtze River Road 101, Kaide Square 01-02B",,,,,China,,,,,,0
Yangzhou Lippo shop (selling muffins),,"No.306, Hanjiang Middle Road, Hanjiang City, Jiangsu Province, China",,,,,China,,,,,,0
Yangzhou three Sheng (selling muffins),,"Yangzhou City, Jiangsu Province, Han Jiang Road, three wins on the first floor of the square",,,,,China,,,,,,0
Yangzhou Times Square (sale of muffins),,"3rd Floor, Times Square, 537 Wenchang Middle Road, Yangzhou City, Jiangsu Province",,,,,China,,,,,,0
Yangzhou Zhenyuan shop (selling muffins),,"No. 492 Wenchang Middle Road, Guangling District, Yangzhou City",,,,,China,,,,,,0
Yantai Development Zone Wanda store (selling muffins),,"Yantai City, Shandong Province Development Zone Hengshan Road on the 17th Wanda Plaza, 3rd Floor",,,,,China,,,,,,0
Yantai Joy City (selling muffins),,"Yantai City Zhifu District North Road 150, Joy City",,,,,China,,,,,,0
Yantai Parkson,,"Yantai City, Shandong Province, No. 166 South Street, Parkson first floor",,,,,China,,,,,,0
Yantai Shimao (selling muffins),,"District 1, Jiefang Road, Zhifu District, Yantai City, Shandong Province, China",,,,,China,,,,,,0
Yantai Wanda store (selling muffins),,"3 / F, Wanda Plaza, 6 Guanuan District, Zhifu District, Yantai City",,,,,China,,,,,,0
Yixing Wanda,,"Yixing City, Donghong Road 550 Wanda Plaza, 1st Floor, 3rd Floor, pedestrian street 3007B",,,,,China,,,,,,0
Yuyao Wanda,,"Yuyao City, four West Road 855, Wanda shopping malls 3 3035 shops",,,,,China,,,,,,0
Yuyuan two stores,,Shanghai Yu Chun Road on the 11th (the original three Lin Road on the 9th),,,,,China,,,,,,0
Zengcheng Wanda (selling muffins),,"Guangzhou City Zengcheng Li Chengjie Road 69, Zengcheng Wanda three 318",,,,,China,,,,,,0
Zhangjiagang Man Bate shop,,"Zhangjiagang City Yangshe Town West Road 88, Manchester, a negative layer",,,,,China,,,,,,0
Zhangjiagang Youyue,,"Zhangjiagang City, Hong Kong Avenue and South Second Ring Interchange Wu Yue Plaza, 1st Floor",,,,,China,,,,,,0
Zhangjiang Changtai Square,,"Pudong New Area, Shanghai Zu Chong Road 1239, Lane 7, ground floor, 48-3 / 48-4",,,,,China,,,,,,0
Zhangqiu Tang people center (selling muffins),,Shandong Zhangqiu City Huiquan Road and Baiyun Spring Street Interchange at the center of the Tang Dynasty,,,,,China,,,,,,0
Zhengzhou CBD,,"Zhengzhou City, Henan Province, Dennis 2 days on the first floor of the hall",,,,,China,,,,,,0
Zhengzhou David City shop (selling muffins),,"Zhengzhou City Jinshui District Erqi Road Taikang Road Dennis David City 6th Floor, C District",,,,,China,,,,,,0
Zhengzhou Guomao shop,,"Zhengzhou City Garden Road 39, Zhengzhou International Trade Center negative layer",,,,,China,,,,,,0
Zhengzhou Hanhai North gold shop (selling muffins),,"Jinshui District Cultural Road North Ring Road, Hanhai North gold shopping mall 1 layer",,,,,China,,,,,,0
Zhengzhou Health Road (selling muffins),,Zhengzhou City Jinshui District Health Road and Yung Sin Road intersection northeast corner of a layer,,,,,China,,,,,,0
Zhengzhou Huiji Wanda shop (selling muffins),,"Henan Province, Huizhou District, Xinhua Road, Kaiyuan Road Wanda Plaza, fourth floor, 4053",,,,,China,,,,,,0
Zhengzhou Jia Mao shop (selling muffins),,"Zhengzhou City, Henan Province, 1188 Zhongzhou Road (Zheng Bian Road North) Jia Mao Plaza 1F",,,,,China,,,,,,0
Zhengzhou Jianwen shop (selling muffins),,Zhengzhou City Jinshui District by the eight-way construction of the United States and the United States Shangcheng Mall 1 layer A006 shops,,,,,China,,,,,,0
Zhengzhou Jin Yi shop (selling muffins),,Zoom Here Find Nearby Get Directions Share with Friends,,,,,China,,,,,,0
Zhengzhou Jinbo big (selling muffins),,"Zhengzhou City, the town of Erqi Road 200, the second floor of Jin Bo",,,,,China,,,,,,0
Zhengzhou Jinyi City Phase III (sale of muffins),,"No. C1, No. 1, Building C, Jinyi City Shopping Center, No. 36 Cotton Road, Zhengzhou, Henan Province, China",,,,,China,,,,,,0
Zhengzhou trend front (selling muffins),,"Zhengzhou City, Erqi Square, a hundred years of Germany is still a reminder of the first floor of the tide",,,,,China,,,,,,0
Zhengzhou twenty-seven million (selling muffins),,"Zhengzhou City, Henan Province, Erqi District Road and the sea road intersection twenty-seven million three layers of 3027 shops",,,,,China,,,,,,0
Zhengzhou Vientiane City shop (selling muffins),,"Zhengzhou City Erqi District Road, China Resources Vientiane City, the first floor of B160",,,,,China,,,,,,0
Zhengzhou West (selling muffins),,"Henan Province, Zhongyuan District, Zhengzhou City, West Road, No. 198 West International Plaza B102",,,,,China,,,,,,0
Zhengzhou Zhongyuan Wanda,,Zhongyuan Road and Huashan Road intersection on the second floor of Wanda Plaza,,,,,China,,,,,,0
Zhengzhou Zhongyuan Xincheng shop (selling muffins),,"Zhonghe District, Zhengzhou City, Longhai Road and Tongbai Road intersection at the new business center",,,,,China,,,,,,0
Zhenjiang Baolong shop (selling muffins),,"Zhenjiang City Dantu District Dantu New Town Guyang Road 75, L1-075",,,,,China,,,,,,0
Zhenjiang Suning shop (selling muffins),,"Jiangsu Province, Zhenjiang City, Jingkou District, Zhongshan East Road 301 Zhenjiang Suning Square B1",,,,,China,,,,,,0
Zhenjiang Wanda (selling muffins),,Zhenjiang City Runzhou District Huangshan West Road Wanda Plaza layer 1019 room,,,,,China,,,,,,0
Zhongyuan City Square (selling muffins),,"Shanghai Yangpu District Guohe Road 777, Zhongyuan City Plaza, 2nd Floor, 2nd Floor, 2101",,,,,China,,,,,,0
Zhuji Xiongfeng Xintiandi (selling muffins),,"Zhejiang Province, Zhuji City, No. 555 Jiyang Street Xintiandi the first floor",,,,,China,,,,,,0
