store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
ST JOHNS TOWN CENTER,959,4790 River City Drive,"Space L101, Suite 101",Jacksonville,FL,32246,US,(904) 928-1118,30.254648,-81.525614,SUN:12:00 PM - 5:00 PM;MON:10:00 AM - 9:00 PM;TUE:9:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
VILLAGE AT GULFSTREAM PARK,993,401 Seabiscuit Trail,Suite 850,Hallandale Beach,FL,33009,US,(954) 457-3411,25.980786,-80.141541,SUN:11:00 AM - 8:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
FT LAUDERDALE GALLERIA,830,2336 East Sunrise Blvd #2207A,,Ft Lauderdale,FL,33304,US,(954) 566-2201,26.136953,-80.114294,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:9:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
MERRICK PARK,649,358 San Lorenzo Avenue,Space 2115,Coral Gables,FL,33146,US,(305) 569-9022,25.731296,-80.260072,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
SHOPS AT WIREGRASS,885,28250 Paseo Drive,Suite 110,Wesley Chapel,FL,33543,US,(813) 991-1394,28.18844,-82.348643,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:9:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
WATERSIDE SHOPS,257,5475 Tamiami Trail North,Suite 607,Naples,FL,34108,US,(239) 593-3772,26.212893,-81.802522,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 7:00 PM;TUE:10:00 AM - 7:00 PM;WED:10:00 AM - 7:00 PM;THU:10:00 AM - 7:00 PM;FRI:10:00 AM - 7:00 PM;SAT:10:00 AM - 7:00 PM;,,
AVENUES AT EAST COBB,423,4475 Roswell Rd.,# 600,Marietta,GA,30062,US,(678) 560-3590,33.987059,-84.421051,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
AVALON,6161,8190 Avalon Blvd Ste 8190,,Alpharetta,GA,30009,US,(678) 805-8644,34.070799,-84.275152,SUN:12:00 PM - 7:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
LENOX SQUARE,665,3393 Peachtree Road NE,Suite 2046A,Atlanta,GA,30326,US,(404) 812-9726,33.846672,-84.361943,SUN:11:00 AM - 7:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
MALL OF GEORGIA,435,3333 Buford Drive,Space 1056,Buford,GA,30519,US,(678) 482-4261,34.06427,-83.982806,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
FORUM ON PEACHTREE PARKWAY,450,5155 Peachtree Parkway,Space #340,Norcross,GA,30092,US,(770) 409-8580,33.981151,-84.217984,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
NORTH GA PREMIUM OUTLETS,373,800 Highway 400 South,Space #,Dawsonville,GA,30534,US,(706) 216-6456,34.357814,-84.047948,SUN:11:00 AM - 7:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
BOISE TOWNE SQUARE,741,350 N. Milwaukee Street,Suite 1094,Boise,ID,83704,US,(208) 377-1067,43.608518,-116.279418,SUN:11:00 AM - 7:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
RIVER PARK SQUARE,484,718 West Main St,Space # 119,Spokane,WA,99201,US,(509) 455-6550,47.659263,-117.422932,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 8:00 PM;TUE:10:00 AM - 8:00 PM;WED:10:00 AM - 8:00 PM;THU:10:00 AM - 8:00 PM;FRI:10:00 AM - 8:00 PM;SAT:10:00 AM - 8:00 PM;,,
OAKBROOK,285,21 Oak Brook Center,,Oakbrook,IL,60523,US,(630) 572-3307,41.849725,-87.954684,SUN:12:00 PM - 5:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
NAPERVILLE,434,9 West Jackson Ave,Ste 111,Naperville,IL,60540,US,(630) 369-4260,41.772163,-88.148829,SUN:11:00 AM - 5:00 PM;MON:10:00 AM - 8:00 PM;TUE:10:00 AM - 8:00 PM;WED:10:00 AM - 8:00 PM;THU:10:00 AM - 8:00 PM;FRI:10:00 AM - 8:00 PM;SAT:10:00 AM - 7:00 PM;,,
OLD ORCHARD SKOKIE,288,4999 Old Orchard Center,Suite N26,Skokie,IL,60077,US,(847) 673-8416,42.059572,-87.749028,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
DEER PARK TOWN CENTER,427,20530 N. Rand Road,Space #248,Deer Park,IL,60010,US,(847) 550-6763,42.161574,-88.054181,SUN:12:00 PM - 5:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
GENEVA COMMONS,120,302 Commons Drive,Space #2070,Geneva,IL,60134,US,(630) 262-8318,41.891176,-88.343532,SUN:12:00 PM - 4:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
LINCOLN PARK,994,1000 W North Avenue,Space C,Chicago,IL,60622,US,(312) 944-0467,41.911067,-87.653951,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 8:00 PM;TUE:10:00 AM - 8:00 PM;WED:10:00 AM - 8:00 PM;THU:10:00 AM - 8:00 PM;FRI:10:00 AM - 8:00 PM;SAT:10:00 AM - 7:00 PM;,,
RENAISSANCE PLACE,438,1850 Second St,Space # 104,Highland Park,IL,60035,US,(847) 681-9873,42.185718,-87.801887,SUN:11:00 AM - 5:00 PM;MON:10:00 AM - 6:00 PM;TUE:10:00 AM - 6:00 PM;WED:10:00 AM - 6:00 PM;THU:10:00 AM - 6:00 PM;FRI:10:00 AM - 6:00 PM;SAT:10:00 AM - 6:00 PM;,,
ALGONQUIN COMMONS,758,2000 South Randall Road,,Algonquin,IL,60102,US,(847) 458-0574,42.148109,-88.335836,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
ORLAND SQUARE MALL,831,288 Orland Square Drive,Space A-04,Orland Park,IL,60462,US,(708) 349-4118,41.62042,-87.847266,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
PLAZA FRONTENAC,182,262 Plaza Frontenac,,St. Louis,MO,63131,US,(314) 996-2630,38.630052,-90.407334,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 8:00 PM;TUE:10:00 AM - 8:00 PM;WED:10:00 AM - 8:00 PM;THU:10:00 AM - 8:00 PM;FRI:10:00 AM - 8:00 PM;SAT:10:00 AM - 7:00 PM;,,
GRAVOIS BLUFF,6226,788 Gravois Bluffs Blvd,,Fenton,MO,63026,US,(636) 326-6456,38.502436,-90.451617,SUN:10:00 AM - 6:00 PM;MON:10:00 AM - 6:00 PM;TUE:Closed;WED:Closed;THU:Closed;FRI:10:00 AM - 6:00 PM;SAT:10:00 AM - 6:00 PM;,,
KEYSTONE AT THE CROSSING,89,8702 Keystone Crossing,Space #129,Indianapolis,IN,46240,US,(317) 815-3740,39.914065,-86.111152,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
MALL ST MATTHEWS,596,5000 Shelbyville Road,Space 1718,Louisville,KY,40207,US,(502) 896-6264,38.247112,-85.623725,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
KENWOOD TOWNE CENTRE,822,7875 Montgomery Road,Space 3108,Cincinnati,OH,45236,US,(513) 794-0705,39.202503,-84.377022,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
JORDAN CREEK TOWN CENTER,751,101 Jordan Creek Pkwy,Suite 11290,West Des Moines,IA,50266,US,(515) 224-9503,41.570262,-93.807039,SUN:Closed;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
REGENCY COURT,737,120 Regency Pkwy,Space #160,Omaha,NE,68114,US,(402) 391-4127,41.259415,-96.071545,SUN:Closed;MON:10:00 AM - 8:00 PM;TUE:10:00 AM - 8:00 PM;WED:10:00 AM - 8:00 PM;THU:10:00 AM - 8:00 PM;FRI:10:00 AM - 8:00 PM;SAT:10:00 AM - 7:00 PM;,,
BRADLEY FAIR,6186,2040 N Rock Rd,,Wichita,KS,67206,US,(316) 636-9042,37.720215,-97.244041,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
LEAWOOD TOWN CENTER PLAZA,834,5150 W. 119th St.,Space Outlot 1,Leawood,KS,66209,US,(913) 906-0988,38.913228,-94.644264,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
MALL OF LOUISIANA,910,6401 Bluebonnet Blvd.,Space 300,Baton Rouge,LA,70836,US,(225) 769-2713,30.389513,-91.088056,SUN:Closed;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
LAKESIDE,69,3301 Veterans Memorial Blvd,Space 30,Metairie,LA,70002,US,(504) 219-0168,30.006298,-90.15731,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
MAINE MALL,355,364 Maine Mall Road,Space #W-103,Portland,ME,04106,US,(207) 775-6261,43.634213,-70.336788,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
TOWSON TOWN CENTER,676,825 Dulvaney Valley Road,Suite 2125,Towson,MD,21204,US,(410) 821-3494,39.403864,-76.59874,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
ANNAPOLIS MALL,960,2370 Annapolis Mall,Suite 1750,Annapolis,MD,21401,US,(410) 266-3061,38.989772,-76.547747,SUN:11:00 AM - 7:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
THE STREET CHESTNUT HILL,6017,55 Boylston St,Suite 5540,Chestnut Hill,MA,02467,US,(617) 713-2620,42.322539,-71.170521,SUN:12:00 PM - 5:00 PM;MON:10:00 AM - 8:00 PM;TUE:10:00 AM - 8:00 PM;WED:10:00 AM - 8:00 PM;THU:10:00 AM - 8:00 PM;FRI:10:00 AM - 8:00 PM;SAT:10:00 AM - 8:00 PM;,,
MASHPEE COMMONS,749,38 Steeple Street,Suite 16 102,Mashpee,MA,02649,US,(508) 477-3678,41.616538,-70.491811,SUN:11:00 AM - 5:00 PM;MON:10:00 AM - 6:00 PM;TUE:10:00 AM - 6:00 PM;WED:10:00 AM - 6:00 PM;THU:10:00 AM - 6:00 PM;FRI:10:00 AM - 6:00 PM;SAT:10:00 AM - 6:00 PM;,,
ROCKINGHAM PARK,86,99 Rockingham Park Blvd,Space #E227,Salem,NH,03079,US,(603) 893-7835,42.76612,-71.23032,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
MARKETSTREET LYNNFIELD,6034,700 Market Street,,Lynnfield,MA,01940,US,(781) 334-4560,42.515849,-71.035649,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
BURLINGTON MALL,540,75 Middlesex Turnpike,Space #2001A,Burlington,MA,01803,US,(781) 229-2993,42.482538,-71.213508,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
SOMERSET,300,2800 W Big Beaver Rd,T-259,Troy,MI,48084,US,(248) 816-8359,42.562715,-83.184041,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
TWELVE OAKS MALL,482,27448 Novi Road,Space #B228,Novi,MI,48377,US,(248) 348-0410,42.489933,-83.475901,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
VILLAGE OF ROCHESTER HILLS,148,268 North Adams Road,,Rochester Hills,MI,48309,US,(248) 375-8829,42.683894,-83.19247,SUN:12:00 PM - 5:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
WOODLANDS MALL,682,3195 28th St SE,Space G105,Grand Rapids,MI,49512,US,(616) 940-2327,42.916265,-85.588267,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
BRIARWOOD MALL,757,100 Briarwood Circle,Suite F134,Ann Arbor,MI,48108,US,(734) 222-4614,42.240368,-83.747575,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
EASTWOOD TOWNE CENTRE,107,3024 Towne Centre Blvd,,Lansing,MI,48912,US,(517) 485-0159,42.764092,-84.517649,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
BIRCH RUN OUTLETS,334,12150 South Beyer Road,Suite F210,Birch Run,MI,48415,US,(989) 624-6092,43.247976,-83.779844,SUN:12:00 PM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
FRANKLIN PARK,825,5001 Monroe Street,Space #1740,Toledo,OH,43623,US,(419) 475-4980,41.694446,-83.640774,SUN:11:00 AM - 7:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
GRAND PLACE,544,870 Grand Ave,Space #104,St. Paul,MN,55105,US,(651) 221-9776,44.939742,-93.136782,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 8:00 PM;TUE:10:00 AM - 8:00 PM;WED:10:00 AM - 8:00 PM;THU:10:00 AM - 8:00 PM;FRI:10:00 AM - 8:00 PM;SAT:10:00 AM - 8:00 PM;,,
THE SHOPPES AT ARBOR LAKES,733,12225 Elm Creek Blvd,,Maple Grove,MN,55369,US,(763) 425-4002,45.092287,-93.436352,SUN:Closed;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
RIDGEDALE CENTER,6131,12247 Wayzata Blvd,,Minnetonka,MN,55305,US,(952) 546-1164,44.968122,-93.437206,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
GALLERIA EDINA,561,3675 Galleria,"Spaces 3675, 3680",Edina,MN,55435,US,(952) 925-1610,44.877461,-93.328358,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 8:00 PM;,,
RAMPART COMMONS,67,1085 South Rampart Blvd,,Las Vegas,NV,89145,US,(702) 968-0121,36.15955,-115.293176,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 8:00 PM;TUE:10:00 AM - 8:00 PM;WED:10:00 AM - 8:00 PM;THU:10:00 AM - 8:00 PM;FRI:10:00 AM - 8:00 PM;SAT:10:00 AM - 8:00 PM;,,
SHOPS AT GREEN VALLEY RANCH,748,2265 Village Walk Drive,Suite 109,Henderson,NV,89052,US,(702) 270-3737,36.021039,-115.087817,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 8:00 PM;TUE:10:00 AM - 8:00 PM;WED:10:00 AM - 8:00 PM;THU:10:00 AM - 8:00 PM;FRI:10:00 AM - 8:00 PM;SAT:10:00 AM - 8:00 PM;,,
TICES CORNER,429,403 Chestnut Ridge Road,Space #5 & 6,Woodcliff Lake,NJ,07677,US,(201) 307-1684,41.040534,-74.075604,SUN:Closed;MON:10:00 AM - 8:00 PM;TUE:10:00 AM - 8:00 PM;WED:10:00 AM - 8:00 PM;THU:10:00 AM - 8:00 PM;FRI:10:00 AM - 8:00 PM;SAT:10:00 AM - 8:00 PM;,,
SHOPS AT RIVERSIDE SQUARE,296,One Riverside Square,Space 300,Hackensack,NJ,07601,US,(201) 457-1313,40.906313,-74.030537,SUN:Closed;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
67TH AND BROADWAY,303,1965 Broadway,,New York,NY,10023,US,(212) 579-8477,40.774544,-73.982594,SUN:11:00 AM - 8:00 PM;MON:10:00 AM - 9:00 PM;TUE:9:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
THE GROVE,448,627 Broad Street,Space #13,Shrewsbury,NJ,07702,US,(732) 212-1333,40.330569,-74.061031,SUN:11:00 AM - 5:00 PM;MON:10:00 AM - 8:00 PM;TUE:10:00 AM - 8:00 PM;WED:10:00 AM - 8:00 PM;THU:10:00 AM - 8:00 PM;FRI:10:00 AM - 8:00 PM;SAT:10:00 AM - 6:00 PM;,,
PRINCETON MARKET FAIR,378,3535 US-1,Space 428,Princeton,NJ,08540,US,(609) 419-0099,40.314924,-74.660987,SUN:11:00 AM - 5:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
LEHIGH VALLEY MALL,958,914 Lehigh Valley Mall,Spaces 1300-1302,Whitehall,PA,18052,US,(610) 264-0381,40.630028,-75.48148,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
BRIDGEWATER COMMONS,962,400 Commons Way,Ste 163,Bridgewater,NJ,08807,US,(908) 722-1431,40.585841,-74.619495,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 9:00 PM;,,
CHERRY HILL MALL,58,2000 Route 38,Space 1807,Cherry Hill,NJ,08002,US,(856) 662-2031,39.942387,-75.025193,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 9:30 PM;TUE:10:00 AM - 9:30 PM;WED:10:00 AM - 9:30 PM;THU:10:00 AM - 9:30 PM;FRI:10:00 AM - 9:30 PM;SAT:10:00 AM - 9:30 PM;,,
MALL AT SHORT HILLS,216,1200 Morris Turnpike,Space D 220 Mall at Short Hill,Short Hills,NJ,07078,US,(973) 912-0060,40.739637,-74.365637,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 9:00 PM;TUE:10:00 AM - 9:00 PM;WED:10:00 AM - 9:00 PM;THU:10:00 AM - 9:00 PM;FRI:10:00 AM - 9:00 PM;SAT:10:00 AM - 8:00 PM;,,
CHELSEA 7TH AVENUE,931,100-104 Seventh Avenue,,New York,NY,10011,US,(646) 336-7160,40.740204,-73.998837,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 8:00 PM;TUE:10:00 AM - 8:00 PM;WED:10:00 AM - 8:00 PM;THU:10:00 AM - 8:00 PM;FRI:10:00 AM - 8:00 PM;SAT:10:00 AM - 8:00 PM;,,
ALBUQUERQUE UPTOWN,88,2261 Q Street Northeast,Space 2C,Albuquerque,NM,87110,US,(505) 883-0904,35.104089,-106.56753,SUN:12:00 PM - 5:00 PM;MON:10:00 AM - 7:00 PM;TUE:10:00 AM - 7:00 PM;WED:10:00 AM - 7:00 PM;THU:10:00 AM - 7:00 PM;FRI:10:00 AM - 7:00 PM;SAT:10:00 AM - 7:00 PM;,,
WALDEN GALLERIA,560,One Walden Galleria,Space #L107,Cheektowaga,NY,14225,US,(716) 651-4320,42.912026,-78.76344,SUN:11:00 AM - 6:00 PM;MON:10:00 AM - 9:30 PM;TUE:10:00 AM - 9:30 PM;WED:10:00 AM - 9:30 PM;THU:10:00 AM - 9:30 PM;FRI:10:00 AM - 9:30 PM;SAT:10:00 AM - 9:30 PM;,,
CROSSGATES MALL,541,1 Crossgates Mall Road,Space #A205,Albany,NY,12203,US,(518) 218-0572,42.688374,-73.845376,SUN:12:00 PM - 5:00 PM;MON:5:30 PM - 9:30 PM;TUE:10:00 AM - 9:30 PM;WED:10:00 AM - 9:30 PM;THU:10:00 AM - 9:30 PM;FRI:10:00 AM - 9:30 PM;SAT:10:00 AM - 9:30 PM;,,
MAIN STREET,6031,1 Hampton Rd,,Southampton,NY,11968,US,(631) 283-0141,40.887292,-72.389506,SUN:11:00 AM - 5:00 PM;MON:10:00 AM - 7:00 PM;TUE:10:00 AM - 6:00 PM;WED:10:00 AM - 6:00 PM;THU:10:00 AM - 6:00 PM;FRI:10:00 AM - 6:00 PM;SAT:10:00 AM - 6:00 PM;,,
